"","Country.Name","Country.Code","variable","Adolescent fertility rate (births per 1,000 women ages 15-19)","Agriculture, forestry, and fishing, value added (% of GDP)","Annual freshwater withdrawals, total (% of internal resources)","Births attended by skilled health staff (% of total)","CO2 emissions (metric tons per capita)","Contraceptive prevalence, any methods (% of women ages 15-49)","Domestic credit provided by financial sector (% of GDP)","Electric power consumption (kWh per capita)","Energy use (kg of oil equivalent per capita)","Exports of goods and services (% of GDP)","External debt stocks, total (DOD, current US$)","Fertility rate, total (births per woman)","Foreign direct investment, net inflows (BoP, current US$)","Forest area (sq. km)","GDP (current US$)","GDP growth (annual %)","GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)","Gross capital formation (% of GDP)","High-technology exports (% of manufactured exports)","Immunization, measles (% of children ages 12-23 months)","Imports of goods and services (% of GDP)","Income share held by lowest 20%","Industry (including construction), value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)","Merchandise trade (% of GDP)","Military expenditure (% of GDP)","Mobile cellular subscriptions (per 100 people)","Mortality rate, under-5 (per 1,000 live births)","Net barter terms of trade index (2000 = 100)","Net migration","Net official development assistance and official aid received (current US$)","Personal remittances, received (current US$)","Population density (people per sq. km of land area)","Population growth (annual %)","Population, total","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","Poverty headcount ratio at national poverty lines (% of population)","Prevalence of HIV, total (% of population ages 15-49)","Prevalence of underweight, weight for age (% of children under 5)","Primary completion rate, total (% of relevant age group)","Revenue, excluding grants (% of GDP)","School enrollment, primary (% gross)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","Statistical Capacity score (Overall average)","Surface area (sq. km)","Tax revenue (% of GDP)","Terrestrial and marine protected areas (% of total territorial area)","Time required to start a business (days)","Total debt service (% of exports of goods, services and primary income)","Urban population growth (annual %)"
"25","Brazil","BRA",2013,63.0646,4.50690578357264,NA,99.1,2.50540878760348,80.2,100.045957422747,2568.82970799499,1461.07678089719,11.742232845639,483765362833.9,1.764,75211028087.44,4955060,2472806456101.29,3.00486535500508,12810,15920,2575918639805.66,3199962101374.58,21.6937710091008,10.431530300605,98,14.0437480704732,3.4,21.2248326868129,7.50449981909998,74.483,19.9202812166963,1.3294461087607,134.8514284,16.7,123.7563749,NA,1155730000,2717675068.66,24.0527082580574,0.873603191241425,201035903,3.8,NA,0.5,NA,NA,27.859066498725,113.9198,1.02651,102.0686,75.5555555555556,8515770,13.4416927830225,NA,86.6,28.0022486784635,1.20981350606531
"26","Brazil","BRA",2014,62.0762,4.32560979028385,1.32096802685038,99.1,2.61293352087838,NA,103.440518968876,2619.96061573831,1495.54120710984,11.0119409152591,556919645475.4,1.758,87713987796.95,4945220,2455994050148.75,0.503961789942167,12100,16030,2454069079547.36,3251231978467.68,20.5484072031028,11.3634462941607,97,13.6734606297264,3.7,20.4724592028246,7.84674214158716,74.745,18.903018106737,1.330244423168,138.4511833,16.2,119.5613109,NA,914150000,2647908513.04,24.2594327206771,0.855792022891126,202763735,2.8,NA,0.5,NA,NA,26.52264688778,114.2547,1.03266,100.838,75.5555555555556,8515770,12.7616846849996,NA,83.6,22.8975850890091,1.18736581920793
"27","Brazil","BRA",2015,61.0878,4.31913275104669,NA,99.2,NA,NA,107.063168960991,NA,NA,12.9001914177405,543397354634.3,1.753,60334050667.77,4935380,1802214373741.32,-3.54587157447273,10160,15470,2078343476278.31,3163681426919.02,17.4116425416713,13.1387713190622,96,14.0534511983164,3.6,19.3600439775462,7.56627704353183,74.994,20.5284124569469,1.36551715396161,126.0879559,15.7,106.4118384,NA,1003150000,2896909951.71,24.4637884744692,0.838848282593092,204471769,3.4,NA,0.5,NA,NA,28.5200949461167,112.7733,1.01545,100.0671,72.2222333333333,8515770,12.8248632636748,NA,86,39.7318229702261,1.16349738495069
"28","Brazil","BRA",2016,60.0994,4.89301052063879,NA,NA,NA,NA,111.185414793342,NA,NA,12.4709021006972,543257223431.4,1.747,73377909022.23,4925540,1796275437087.99,-3.30535825236935,8930,15010,1840499032523.88,3094875200550.07,14.9746178719222,14.3371583972761,95,12.071106657593,3.2,18.3528063945571,8.09990090513357,75.23,18.2931856226181,1.35015057288696,118.3855945,16.3,109.6415083,NA,674630000,2739786526.59,24.6661407920901,0.823748231993439,206163058,4.3,NA,0.5,NA,NA,28.8902142221448,113.9454,1.01698,101.5363,76.6666666666667,8515770,12.7729481529037,20.7372842292403,82.5,50.9592737097208,1.14037359422221
"29","Brazil","BRA",2017,59.111,4.63471584534448,NA,NA,NA,NA,111.364247302995,NA,NA,12.5734626233799,542979659110.9,1.739,70257759617.82,NA,2053594973992.61,1.0638325547677,8670,15370,1802952963237.81,3194802640636.97,15.03563634344,13.3129032206298,91,11.5710278686871,3.2,18.3532318366491,3.47283998793702,75.456,18.2786286854903,1.41952663807017,105.014207,14.8,115.9903352,106000,265060000,2698770651.24,24.8660384966033,0.807147162261819,207833831,4.8,NA,0.5,NA,NA,27.1817527990553,115.4478,1.00377,100.8277,74.4444333333333,8515770,12.7047397240845,28.5782526119273,82.5,34.708387299173,1.11698034638051
"30","Brazil","BRA",2018,NA,4.36127790993771,NA,NA,NA,NA,113.709347397086,NA,NA,14.8053499435965,557822647211.2,NA,88324149805.23,NA,1868626087908.48,1.11758734985511,9140,15850,1915275339777.01,3320409685210.91,15.4227277400827,12.9506134545756,84,14.2767004326273,NA,18.4428141952368,3.02543262008869,NA,22.9258813612893,1.47490154739588,98.84349987,14.4,114.8827283,NA,NA,2933489276.49,25.0617162430876,0.783847578971981,209469333,NA,NA,0.5,NA,NA,NA,NA,NA,NA,80,8515770,NA,28.5782526119273,20.1,31.7447689220221,1.08463813215672
"31","China","CHN",2009,7.3248,9.63618203609171,NA,99.3,6.01010243303337,89,141.909656342612,2612.45662004417,1778.43351862146,24.7498590447203,447846084680.1,1.623,131057052869.5,1990970.15625,5101702432883.45,9.39981317141508,3680,8340,4901373010475.66,11101007524643,46.5164153623475,31.9516630118704,99,20.4350170039946,NA,45.9579826218008,-0.210533901881263,74.119,43.2705558397751,2.06268754965908,54.89500349,17,91.09617167,NA,1153980000,9209489821,141.801240358753,0.497381400884935,1331260000,NA,NA,NA,3.4,98.29463,11.6627076234579,100.0061,1.00335,85.45141,62.2222222222222,9562911.25,10.3094430300097,NA,NA,2.93173149431525,3.33810246782671
"32","China","CHN",2010,7.3422,9.32516385425288,NA,99.6,6.56052000702696,89.1,142.51310817137,2943.58995443689,1954.72255616896,27.1853298044799,734639154730.7,1.627,243703434558.178,2006102.96875,6087164527421.24,10.6361404632299,4340,9260,5801888080481.85,12392343555436.2,47.7175093535537,32.1490025212997,99,23.531742418345,5.1,46.4986148898632,6.88114487389014,74.409,48.8569183008415,1.9074366626988,62.75543093,15.8,82.05059399,NA,671890000,13636040942,142.487739610674,0.482959688678361,1337705000,11.2,17.2,NA,3.4,NA,11.2310787385769,98.96422,0.98895,88.1734,65.5555566666667,9562911.25,10.2120475134966,NA,NA,2.97762663604938,3.25536549409244
"33","China","CHN",2011,7.3596,9.1776410306017,NA,99.7,7.24151541889549,88.6,140.995049495307,3298.00391331196,2086.48690379651,26.5681882847529,1044512312183.4,1.632,280072219149.935,2021525,7551500425597.77,9.55091409001014,5050,10260,6783877837737.2,13789411919025.6,47.8188146522668,30.4990504270046,99,24.1727142766675,5.4,46.5300488532201,8.07559638021111,74.708,48.2270382671893,1.83415827484875,71.6494509,14.6,79.04874299,NA,-602940000,16568371453,143.172108531324,0.47915045424996,1344130000,7.9,12.7,NA,NA,NA,11.238725565141,99.04702,0.99242,NA,68.8888888888889,9562911.25,10.3127944776839,NA,NA,2.91067474370364,3.05606997004894
"34","China","CHN",2012,7.377,9.11368784581678,21.3224315677213,99.8,7.42475091638009,87.9,149.577358239068,3474.98806170157,2155.16478775741,25.4925200219095,1138381286151.7,1.639,241213868161.42,2036947.03125,8532230724141.76,7.8596274932851,5930,11300,8005852369873.12,15265512570760.2,47.3912920934494,30.8595246980405,99,22.7749981752015,5.3,45.4237547588102,2.33512068102371,75.013,45.3236571423001,1.83645175975595,80.34603793,13.5,79.75523623,-1552209,-180530000,17065623287,143.871389770868,0.487231117971201,1350695000,6.5,10.2,NA,NA,NA,11.1389580006684,99.7911,0.99718,NA,70,9562911.25,10.256767796799,NA,NA,3.07820808032047,2.93954228534437
"35","China","CHN",2013,7.4286,8.94289898597417,NA,99.9,7.55721104480691,NA,156.334662418232,3773.40538390134,2213.75932679132,24.599255662746,1471726595761.4,1.647,290928431467.003,2052369.0625,9570405758739.79,7.76861528412806,6770,12260,9193837019259.62,16642665962163.6,47.5700594610762,31.5846746715246,99,22.1451222440111,6.2,44.1774575716166,2.1610191419249,75.321,43.4568304086999,1.86694378614298,88.30574902,12.5,80.64771598,NA,-656550000,17790105219,144.583452998035,0.49370963351136,1357380000,1.9,8.5,NA,2.4,NA,10.9562370649646,99.5646,1.00609,NA,70,9562911.25,9.90773307685873,NA,32.3,3.0313768381793,2.87600166976336
"36","China","CHN",2014,7.4802,8.67425273741323,21.3224315677213,99.9,7.54390764144927,NA,167.939304175037,3927.04449998901,2236.72990756962,23.5937400657372,1770540159717.7,1.656,268097181064.335,2067790.9375,10438529153237.6,7.29951892117124,7500,13460,10226762264152.7,18367894560695.2,47.205154140013,29.6996198797484,99,21.4713066389347,6.2,43.2839928677867,0.791192996229967,75.629,41.2081044834352,1.90584810515868,91.89962887,11.6,82.94858096,NA,-947070000,29910500593.04,145.317352120725,0.506311591779847,1364270000,1.4,7.2,NA,NA,NA,15.8744795390661,95.79643,1.00948,NA,70,9562911.25,9.7130678520448,NA,29.3,3.00976546120816,2.82948268527963
"37","China","CHN",2015,7.5318,8.42204051966136,NA,99.9,NA,NA,194.272092346969,NA,NA,21.4432735618692,1325925485042.5,1.665,242489331627.399,2083212.96875,11015542352468.9,6.90531667019702,7910,14400,10852485841865,19745788935770,45.6033461279264,30.4269567738061,99,18.1857333347036,6.4,41.114171120809,0.0626993857952414,75.928,35.8859679670154,1.90708648617996,91.835388,10.7,92.53320683,NA,-332270000,44445297189.56,146.057642237226,0.508136747291937,1371220000,0.7,5.7,NA,NA,NA,16.1100330295583,96.3186,1.01158,NA,70,9562911.25,9.41608682830391,NA,29.3,4.8945362236686,2.76955113521558
"38","China","CHN",2016,7.5834,8.12625124854607,NA,NA,NA,NA,216.207534761114,NA,NA,19.7520048556821,1415835780540.2,1.675,174749584584.051,2098635,11137945669350.6,6.73667525262536,8210,15450,11323973252285.3,21301288667864.3,44.4743957837924,30.2499368021813,99,17.4581934027583,NA,40.070721216419,1.07275629010253,76.21,33.0900967684006,1.92494712446006,96.52661691,9.9,92.32820219,NA,-791530000,35225583769.72,146.850677605209,0.541478512050099,1378665000,NA,4.5,NA,NA,NA,15.7637046364284,97.96192,1.01014,NA,80,9562910,9.20099956990515,15.9392803086493,26.9,6.82774800088393,2.7440693748531
"39","China","CHN",2017,7.635,7.56614982096347,NA,NA,NA,84.5,216.907555110049,NA,NA,19.9629564697161,1709948621884.9,1.683,166083755721.649,NA,12143491448186.1,6.75700761091511,8650,16770,11986853201038,23248206633894.4,44.3439406896802,30.8873964823024,99,18.1867317465469,NA,40.5410851944364,3.88416989478857,76.47,33.8217226695005,1.8965104068694,103.4384208,9.2,87.29451198,-1741996,-1045040000,28675983092.3,147.674050750889,0.559121331017265,1386395000,NA,3.1,NA,NA,NA,NA,99.40481,1.01322,NA,78.8889,9562910,NA,14.5876416474392,22.9,7.53564639256571,2.69354013822354
"40","China","CHN",2018,NA,7.19019403882776,NA,NA,NA,NA,218.308411207328,NA,NA,19.5148403052145,1962304426779.1,NA,203492014029.265,NA,13608151864637.9,6.56697385961871,9460,18170,13181372605622.5,25302932509012.7,44.0564939057069,NA,99,18.7313138032856,NA,40.6527866250439,2.93333231245741,NA,33.9719165834209,1.86593660065812,114.9546139,8.6,84.62450619,NA,NA,24305605210.61,148.348833270666,0.455899678672578,1392730000,NA,NA,NA,NA,NA,NA,100.2227,1.01431,NA,77.7777666666667,9562910,NA,14.5876416474392,8.5,8.16228026160106,2.49162820140588
"41","France","FRA",2009,7.008,1.32316199671353,NA,97.9,5.43835706284818,NA,140.570030706117,7338.04235211501,3913.4576392306,24.8355472102672,NA,2,18380195792.7671,163114.00390625,2690222283967.77,-2.87331385206255,43930,35480,2842711810569.38,2295992415295.05,21.3331598174365,24.38033203128,89,25.6269036398058,7.7,18.3048426427711,0.0666275003291759,81.4146341463415,38.868684057504,2.48633820520527,92.60523577,4.3,144.5169623,NA,NA,19649124829.9169,118.174073061316,0.514489503911642,64707040,0,NA,0.3,NA,NA,41.4211365084677,103.04114,0.99833,106.23923,NA,549086.9921875,20.830893266034,NA,6.5,NA,0.833749462972945
"42","France","FRA",2010,6.888,1.60402828863388,NA,97.5,5.42898086189895,78.4,143.848134280297,7734.72678262139,4016.84794713105,26.7882998402738,NA,2.03,38899924637.7217,164240,2642609548930.36,1.94943763326869,43850,36730,2851169044379.02,2388529308529.31,21.9462944966869,26.5903495286063,89,28.0794912416196,7.7,17.8457356302771,1.06969746615759,81.6634146341463,42.9438015335768,2.33790693979669,91.89795153,4.3,133.1722259,NA,NA,19903168862.0187,118.759339991649,0.494035951436993,65027507,0,NA,0.3,NA,NA,42.896291715135,102.7615,1.00079,106.4249,NA,549086.9921875,22.0894316562663,NA,6.5,NA,0.81611071097678
"43","France","FRA",2011,6.768,1.6502871934041,NA,96.2,5.07791110203759,78.4,145.879140231902,7232.97968038703,3847.07272938188,28.4213374764194,NA,2.01,44191741839.7551,165370,2861408170264.61,2.1927006520261,44350,38440,2898076657735.14,2511515271090.53,23.2209093704773,25.3185266709264,89,30.369238945981,7.8,17.978166208294,0.947960206259225,82.1146341463415,46.0088502465644,2.25766128424981,94.61229513,4.2,135.0608242,NA,NA,22927275763.6049,119.335121151416,0.483658695308374,65342780,0,NA,0.3,NA,NA,42.5986788569008,102.6911,1.00325,106.6106,NA,549086.9921875,21.9594251565196,NA,6.5,NA,0.805969410649883
"44","France","FRA",2012,6.648,1.63179503677703,14.905,97.1,5.07506234140888,NA,147.673692696873,7363.42379552155,3836.65659155359,29.2030271868495,NA,2.01,32950453827.8547,166500,2683825225092.63,0.313134741678468,43380,38500,2848546969620.02,2528097207038.72,22.6266322737796,26.8529321487581,91,30.499031981938,7.9,17.8685506155676,1.1618250412134,81.9682926829268,46.3190742965424,2.23692601124854,97.94818377,4.2,123.7363754,423831,NA,22674444517.7699,119.914109283287,0.484005119770168,65659809,0,NA,0.3,NA,NA,43.4444433273778,102.5232,1.00305,105.8136,NA,549086.9921875,22.6825015654892,NA,6.5,NA,0.809085451887715
"45","France","FRA",2013,6.2638,1.45863217691004,NA,98.3,5.06217196411801,NA,143.813566006625,7367.84354512992,3833.53414288378,29.3647378670492,NA,1.99,31589259642.153,167630,2811077725703.59,0.576326679441848,43780,40410,2889474971240.3,2666950863865.02,22.2871930659001,27.2833453806157,90,30.3993172078638,8,17.9718012893511,0.778100526464655,82.219512195122,44.9091104261098,2.22039695086268,99.10863425,4.2,127.2165754,NA,NA,24412988732.528,120.53300011079,0.514784474469256,65998687,0,NA,0.3,NA,NA,44.4426548598165,102.2764,1.00568,104.3766,NA,549086.9921875,23.3686742185039,NA,6.5,NA,0.840074810274819
"46","France","FRA",2014,5.8796,1.55635615985933,14.905,98.3,4.57318159541951,NA,146.773577577084,6939.52147366929,3658.86526801184,29.666684498073,NA,2.01,5809580555.10443,168760,2852165760630.27,0.956183047683851,43320,41010,2872584172883.21,2719730300347.34,22.7098310745593,27.6121057714371,91,30.8121120215465,8,17.7459396724758,0.576944237661863,82.6707317073171,44.1637725754639,2.2303600626115,101.9183391,4.1,127.3695378,NA,NA,25351157146.1561,121.112689539524,0.479785541865843,66316100,0,NA,0.3,NA,NA,44.5691505815752,101.2803,1.00685,103.4258,NA,549086.9921875,23.3178975376378,NA,4.5,NA,0.80653902229073
"47","France","FRA",2015,5.4954,1.60564438654459,NA,97.7,NA,NA,147.414475407927,NA,3689.51776667964,30.5926223781313,NA,1.96,42803255076.3836,169890,2438207896251.84,1.1129123405747,41080,41720,2735457580992.28,2777946957121.9,22.7123240564184,28.3566837468163,91,31.1590715564548,7.9,17.6796917075443,1.13824878533235,82.3219512195122,44.1726893615455,2.26989054016681,103.4564614,4.1,109.1508509,NA,NA,24058346807.343,121.619058746667,0.417225966756439,66593366,0,NA,0.3,NA,NA,44.2874739814559,101.9896,1.00342,103.396,NA,549086.9921875,23.3604678243403,NA,4,NA,0.745428418323166
"48","France","FRA",2016,5.1112,1.43711486668854,NA,97.4,NA,NA,154.814113240551,NA,NA,30.2475371833945,NA,1.92,32795665103.6802,171020,2471285607081.72,1.09546439462306,38990,42940,2606855586179.33,2870740552457.27,22.6093927432122,28.0759901767912,90,30.852605198715,NA,17.4341320487761,0.522559352446279,82.5243902439024,43.2502013096804,2.32732364460048,104.4897355,4.1,108.5283258,NA,NA,24037418135.4287,122.105587096777,0.399244807338297,66859768,NA,NA,0.3,NA,NA,44.0858607537882,102.2604,1.0025,103.3081,NA,549086.9921875,23.2048373213901,26.0807183526812,3.5,NA,0.727623313402784
"49","France","FRA",2017,4.727,1.55176568137781,NA,NA,NA,NA,157.440819707346,NA,NA,30.8198947044155,NA,1.92,37539114578.5186,NA,2586285406561.51,2.26020272081131,38330,45310,2562862549741.68,3029679953170.17,23.3657202438452,26.0907368457037,90,31.8781663074173,NA,17.2059764808199,0.456887071894911,82.5243902439024,44.6136763202031,2.34967851446849,106.4394347,4.1,108.6862091,182636,NA,25227882825.7095,122.115405252835,0.00804038667515457,66865144,NA,NA,0.3,NA,NA,44.7258310556181,102.5108,1.00116,103.76,NA,549086.9921875,23.8061003118433,33.2074996806332,3.5,NA,0.336590253543727
"50","France","FRA",2018,NA,1.62212240075815,NA,NA,NA,NA,159.95512283848,NA,NA,31.3374754046807,NA,NA,59849224138.3303,NA,2777535239277.98,1.72488062714211,41080,46360,2752034676297.63,3105748565601.54,23.4553714477559,25.9200185570843,90,32.1109689812119,NA,16.8979512045863,0.789835828309066,NA,45.162667326809,2.29394279932913,108.4081336,4,112.4067059,NA,NA,27011079638.7836,122.338395739199,0.182439828965582,66987244,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,549086.9921875,NA,33.2074996806332,3.5,NA,0.511159791567137
"51","Germany","DEU",2009,9.0878,0.695334317361279,NA,98.3,8.81859556166104,NA,129.215162753043,6817.15839823657,3790.50115157318,38.1199069398503,NA,1.36,56668665257.6315,114040,3397791053070.3,-5.69715162828702,43520,37650,3564662701041.24,3083919895429.99,18.5564637143102,16.8817576481787,97,33.1088059597748,8.3,24.7358048517212,1.84547197072919,79.8365853658537,60.2270112563529,1.38890695368007,129.7899266,4.3,148.5497921,NA,NA,12333262473.3282,234.939637417171,-0.253383410163402,81902307,0,NA,0.1,NA,102.3838,28.7168248334853,103.39642,0.96033,103.15825,NA,357120,11.6267944540076,NA,17.5,NA,0.00224726200833851
"52","Germany","DEU",2010,8.7462,0.803696771174544,NA,98.3,9.27963401169499,NA,165.803930744034,7264.32259073555,3997.07942080976,42.565473405085,NA,1.39,86053684912.306,114090,3396354075663.73,4.1789690378929,44550,39730,3643116507746.92,3249066891896.09,20.0657853688972,17.0072610557081,97,37.3031508345032,8.4,26.8488925284667,0.646158247876642,79.9878048780488,68.1241692843182,1.35365069029402,109.3693912,4.2,137.8759892,NA,NA,12791629121.2825,234.606908225034,-0.153198446937304,81776930,0,NA,0.1,NA,102.0154,27.8783341132429,102.9959,0.96125,103.9748,NA,357126.9921875,11.1836686944314,NA,14.5,NA,0.100481934472227
"53","Germany","DEU",2011,8.4046,0.910022423855418,NA,98.3,9.1248592104965,80.3,162.541617784642,7281.27217417162,3869.81622904859,45.0571362806101,NA,1.39,97480731019.8159,114110,3744408602683.94,3.92413341771297,47220,43630,3790912654222.99,3502470398953.27,21.6352336684536,16.4490233716204,97,40.148984986412,8.5,27.0689719182049,1.07051393514979,80.4365853658537,72.8781041162014,1.28111219627689,112.4225954,4.1,140.3507098,NA,NA,15327620607.3934,230.304633348634,-1.8537146287573,80274983,0,NA,0.1,NA,101.5669,28.1867120093853,102.4666,0.96001,103.7624,NA,357140,11.4823876208438,NA,14.5,NA,-1.60197231472939
"54","Germany","DEU",2012,8.063,0.847918814268698,30.8317757009346,98.5,9.19929975724339,NA,157.665181709898,7270.15252302734,3876.94810409338,46.3071201430804,NA,1.41,65464274951.493,114130,3527344944139.83,0.41955108005358,46530,44400,3742049617717.1,3570904139239.83,19.7159883583275,17.3581600192975,97,40.2069347359679,NA,27.2839861436413,1.49542405397645,80.5390243902439,72.4614416927487,1.31126144743425,114.1126357,4,128.8254845,1938576,NA,14643188036.9056,230.750625466231,0.187727800567293,80425823,NA,NA,0.1,NA,98.65314,28.4287384666941,101.6142,0.96137,102.1676,NA,357170,11.6257908942888,NA,14.5,NA,0.200687484378332
"55","Germany","DEU",2013,8.0694,0.942643214114216,NA,98.5,9.39062341958994,NA,137.611325519768,7217.52908915495,3939.52956270835,45.4186778593914,NA,1.42,67407574806.8454,114150,3732743446218.92,0.428243261672193,47190,46040,3805730730169.94,3712581829258.22,20.0537464207587,17.3861678388803,97,39.6601988368577,8.2,26.7826133352304,1.96888224654528,80.490243902439,70.3584384472046,1.22399371603261,123.2334833,4,135.9050667,NA,NA,16397702036.9453,231.155712565925,0.272900214681538,80645605,0,NA,0.1,NA,98.39869,28.4151030643641,100.8382,0.96446,100.8109,NA,357340,11.611183239369,NA,14.5,NA,0.285857246854236
"56","Germany","DEU",2014,8.0758,0.904547674923055,30.8317757009346,98.5,8.88937039483839,NA,139.994568614792,7035.48297471676,3779.46192078536,45.6192633128717,NA,1.47,19778357283.9228,114170,3883920155292.26,2.22568874914928,47620,47950,3856641565500.78,3883389666513.64,20.3702906645078,17.2799861451508,97,39.0008300796262,NA,27.0109959930724,1.86184945870326,81.090243902439,69.5534380725889,1.18250589568467,122.1971002,3.9,139.595625,NA,NA,17068593918.3997,232.108053883634,0.416877359168292,80982500,NA,NA,0.1,NA,97.28271,28.3708918744428,100.5386,0.96531,99.71072,NA,357380,11.4826315232132,NA,14.5,NA,0.429833546326634
"57","Germany","DEU",2015,8.0822,0.683779582649906,NA,98.7,NA,NA,134.945199285825,NA,3817.54941455461,46.8485876563908,NA,1.5,62462264552.5236,114190,3360549973888.58,1.73974982269824,45850,48770,3745189834690.71,3983765536763.11,19.9994389568558,17.8930419363633,97,39.2865511357823,7.8,27.0645562643767,1.73619181329698,80.6414634146341,70.7425278145506,1.17745649193469,117.8176431,3.9,119.8960815,NA,NA,15570943907.5945,234.153668555637,0.865702643950251,81686611,0,NA,0.1,NA,98.9183,28.2689508823229,101.6674,0.96611,98.82264,NA,357408.984375,11.4182510635068,NA,10.5,NA,0.87865693932128
"58","Germany","DEU",2016,8.0886,0.698318496538081,NA,NA,NA,NA,134.187007434351,NA,NA,46.023196451932,NA,1.59,62617264989.3677,114210,3466790065011.83,2.22999996699747,44290,50740,3647225187597.66,4177975506656.76,20.2137136658052,18.0640023840881,97,38.6599661784882,NA,27.4966657094541,1.17700679900705,80.990243902439,68.9306809811643,1.18990426457789,125.8854564,3.8,122.2640493,NA,NA,16039458727.7144,235.712929356538,0.807218538573871,82348669,NA,NA,0.1,NA,97.9372,28.2301458153856,102.6776,0.96373,98.812,NA,357580,11.2733799176797,38.7268950286066,8,NA,0.838301068113641
"59","Germany","DEU",2017,8.095,0.831435536010897,NA,NA,NA,NA,129.314019457687,NA,NA,47.3974341985646,NA,1.57,83415033637.1216,NA,3656749414477.08,2.46503002917808,43640,53390,3607427800159.9,4412838501715.13,20.7471209464436,15.9023791824935,97,40.2959639320922,NA,27.4421492824323,1.0473298056811,80.990243902439,71.404865470482,1.23414110223535,132.758759,3.7,122.5436143,2719112,NA,16689031816.4291,236.595494618731,0.373724559895838,82657002,NA,NA,0.1,NA,98.80514,28.5456349634359,104.0224,0.95765,98.40928,NA,357580,11.4697734045405,38.7874034693079,8,NA,0.421625391544917
"60","Germany","DEU",2018,NA,0.768635049351597,NA,NA,NA,NA,127.450730630881,NA,NA,47.416105275433,NA,NA,105277588652.435,NA,3947620162502.96,1.52744629830981,47090,54560,3905321667025.8,4524462097074.55,21.7986945224362,15.7425039935457,97,41.254735570526,NA,27.4617341980702,1.51202554251684,NA,72.1056961618928,1.23376875688812,129.3242137,3.7,126.6893682,NA,NA,18034546273.1908,237.3709697733,0.327228150005957,82927922,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,357580,NA,38.7874034693079,8,NA,0.39321679622213
"61","India","IND",2009,37.9562,16.744270156395,NA,NA,1.42778047280521,NA,71.3772997964616,598.498242891158,544.626598188165,20.4005193744525,256312241333.4,2.661,35581372929.6642,693737.96875,1341886602798.69,7.86188883303498,1120,4000,1358351431934.05,4873764140855.75,40.1122358307654,9.61838606737704,78,25.8723502686493,8.3,31.1213721113498,7.04036543496747,66.244,31.4565328485753,2.8934959701011,43.12053018,61.4,95.01264904,NA,2481020000,49203912008.5506,409.568919241623,1.41058229969824,1217726215,31.1,29.8,NA,NA,95.74629,11.420288591931,109.45107,0.98997,59.61365,75.5555555555556,3287260,9.80972540643427,NA,NA,6.0184103184778,2.53169600667637
"62","India","IND",2010,34.6548,17.0265090139755,NA,NA,1.39327329120641,NA,73.414824943219,640.394603119482,561.653402684576,22.4009332488238,290427544563.2,2.581,27396885033.7838,697900,1675615335600.56,8.49758470158106,1220,4310,1505735408734.57,5323989038391.6,40.2202988006515,7.67324605955113,82,26.8542732486568,NA,30.725078228098,10.5260308561853,66.693,34.4102842549686,2.70746404217818,60.94154381,58.2,93.47190338,NA,2831340000,53479960083.2432,415.136997635536,1.35033904507757,1234281170,NA,NA,NA,NA,NA,13.1835965373936,109.1014,0.98905,63.1162,81.1111111111111,3287260,10.3880397905448,NA,NA,6.81923327447653,2.46548963968051
"63","India","IND",2011,31.3534,17.1919704272881,NA,NA,1.47308087826488,NA,76.1458900573925,696.842241149244,577.99406108219,24.5404048907945,334399298473.1,2.506,36498654597.8589,699683.984375,1823050405350.42,5.2413447428854,1360,4580,1704431803849.04,5731191947199.37,39.5904114837224,7.76525596804629,84,31.0834605511169,8.1,30.1616777111582,8.73357790025646,67.13,42.0924730192801,2.65149668110065,71.49252962,55.1,89.99280028,NA,3270220000,62499075444.7366,420.520965360438,1.28857558007871,1250288729,21.2,21.9,NA,NA,92.76336,11.4959929975181,108.3234,0.99853,66.2507,76.6666666666667,3287260,10.1773845336217,NA,NA,6.4138689129389,2.40101993560219
"64","India","IND",2012,28.052,16.8453770659344,44.7786998616874,NA,1.59466840041331,NA,77.1794747105878,723.235461275311,599.154414162954,24.534430661418,392576047064.3,2.439,23995685014.2142,701467.96875,1827637859135.7,5.45635895072287,1480,4850,1870994289564.98,6141496508599.91,38.3474156730403,7.42855405651073,83,31.2592910673332,NA,29.3985276966295,7.93438847569151,67.545,43.034893158317,2.53734660363375,68.31524817,52.1,90.08306387,-2350075,1681850000,68820517837.6536,425.732223638583,1.23162292802113,1265782790,NA,NA,NA,NA,NA,12.599872776486,109.7613,1.0034,69.01283,75.5555555555556,3287260,10.8367717209692,NA,NA,6.71310406387204,2.36976907855325
